FEE_DATA_SOURCE,TRAN_DT,TRAN_AM,LCTN_ID,CITY_NM,REP NAME,GRANDPARENT_CORP_DBA_NM,PARENT_,CHILD_LCTN_DBA_NM,latitude,longitude,preprocessed_address,preprocessed_partial_address
Settlement,2025-04-05,1548.79,717200140886,BOWLING GREEN,"Duff, T",RYAN MOTOR SALES,RYAN MOTOR SALES,RYAN MOTOR SALES,36.974695258276,-86.472859341734,2028 RUSSELLVILLE ROAD BOWLING GREEN KY 42101,42101 BOWLING GREEN KY
Settlement,2025-03-24,1.0,717160012885,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,OLD CITY KITCHENS,35.972275584595,-83.918388047723,218 EAST DEPOT AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-03-12,180.69,717200091881,OLD HICKORY,"Duff, T",GDM MOTORSPORTS,GDM MOTORSPORTS,GDM MOTORSPORTS,36.220551302462,-86.565486458885,14345 LEBANON ROAD OLD HICKORY TN 37138,37138 OLD HICKORY TN
Settlement,2025-04-01,3483.41,717160012885,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,OLD CITY KITCHENS,35.972275584595,-83.918388047723,218 EAST DEPOT AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-03-24,103.25,717200143880,RIVERTON,"Traynor, T",BAREFOOT TOWING,BAREFOOT TOWING,BAREFOOT TOWING,39.888560702981,-89.492702572261,5943 PRAIRIE SCHOOL ROAD RIVERTON IL 62561,62561 RIVERTON IL
Settlement,2025-03-19,26.75,717200147881,SULLIVAN,"Ramirez, A",HOOSIER SPORTS CARDS,HOOSIER SPORTS CARDS,HOOSIER SPORTS CARDS,39.095649025987,-87.408302740237,19 N. COURT STREET SULLIVAN IN 47882,47882 SULLIVAN IN
Settlement,2025-04-05,180.69,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-03-14,51.63,717200121886,GALLATIN,"Duff, T",HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,36.390167810787,-86.44699883869,207 NORTH WATER AVENUE GALLATIN TN 37066,37066 GALLATIN TN
Settlement,2025-03-27,495.61,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-04-05,232.32,717200143880,RIVERTON,"Traynor, T",BAREFOOT TOWING,BAREFOOT TOWING,BAREFOOT TOWING,39.888560702981,-89.492702572261,5943 PRAIRIE SCHOOL ROAD RIVERTON IL 62561,62561 RIVERTON IL
Settlement,2025-03-19,77.44,717200137882,NASHVILLE,"Duff, T",HOSLER TOW,HOSLER TOW,HOSLER TOW,36.042605646763,-86.581622353384,4317 MYSTIC VALLEY COURT NASHVILLE TN 37013,37013 NASHVILLE TN
Settlement,2025-04-01,361.38,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-04-04,915.52,717160012885,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,OLD CITY KITCHENS,35.972275584595,-83.918388047723,218 EAST DEPOT AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-03-31,873.89,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-05,474.96,717200067881,GREENVILLE,"Traynor, T",VETERAN EXEC. TRANSPORT,VETERAN EXEC. TRANSPORT,VETERAN EXEC. TRANSPORT,,,8600 US 150 GREENVILLE IN 47124,47124 GREENVILLE IN
Settlement,2025-04-08,815.8,717160012885,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,OLD CITY KITCHENS,35.972275584595,-83.918388047723,218 EAST DEPOT AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-03-12,103.25,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-02-20,206.5,717200082880,SOMERSET,SkyUnassigned,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,,,145 SOUTH HIGHWAY 27 SOMERSET KY 42501,42501 SOMERSET KY
Settlement,2025-03-04,3577.32,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-19,288.07,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-01-22,190.56,717200040888,FARMERS BRANCH,"Bugg, S",CRETEX CONCRETE INC,CRETEX CONCRETE INC,CRETEX CONCRETE INC,32.911681311501,-96.887987203503,2665 VILLA CREEK DRIVE FARMERS BRANCH TX 75234,75234 FARMERS BRANCH TX
Settlement,2025-04-05,1092.51,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-20,1951.14,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-03-28,3829.33,717160012885,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,OLD CITY KITCHENS,35.972275584595,-83.918388047723,218 EAST DEPOT AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-03-04,92.93,717200084886,BEAVER DAM,"Duff, T",BRADLEYS BODY SHOP INC,BRADLEYS BODY SHOP INC,BRADLEYS BODY SHOP INC,37.406645608465,-86.873633651562,324 EAST 5TH STREET BEAVER DAM KY 42320,42320 BEAVER DAM KY
Settlement,2025-03-22,933.97,717200110889,ALBUQUERQUE,"Bugg, S",LOBOS MOVING,LOBOS MOVING,LOBOS MOVING,,,1115 FIQUEROA NE ALBUQUERQUE NM 87123,87123 ALBUQUERQUE NM
Settlement,2025-03-20,236.45,717200133881,COLUMBIA,"Bugg, S",CRYSTAL CLEAN,CRYSTAL CLEAN,CRYSTAL CLEAN,34.065942272294,-81.190145612042,116 STEPHENSON LANE COLUMBIA SC 29212,29212 COLUMBIA SC
Settlement,2025-03-10,232.88,717200082880,SOMERSET,SkyUnassigned,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,,,145 SOUTH HIGHWAY 27 SOMERSET KY 42501,42501 SOMERSET KY
Settlement,2025-04-01,1773.22,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-03-31,1256.65,717200131885,LAFAYETTE,"Duff, T",SHOCKLEYS TOWING,SHOCKLEYS TOWING,SHOCKLEYS TOWING,,,2744 HIGHWAY 52 WEST LAFAYETTE TN 37083,37083 LAFAYETTE TN
Settlement,2025-03-14,103.25,717200138880,TAMPA,"Duff, T",V AND R TRUCK SRVC,V AND R TRUCK SRVC,V AND R TRUCK SRVC,,,611 RIVER BAY DRIVE TAMPA FL 33619,33619 TAMPA FL
Settlement,2025-03-27,1369.41,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-02,1354.64,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-26,876.79,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-04-03,299.43,717200110889,ALBUQUERQUE,"Bugg, S",LOBOS MOVING,LOBOS MOVING,LOBOS MOVING,,,1115 FIQUEROA NE ALBUQUERQUE NM 87123,87123 ALBUQUERQUE NM
Settlement,2025-03-26,2.07,717200170883,FRANKLIN,"Duff, T",HEAR KY,HEAR KY,HEAR KY,36.721988098659,-86.577953932245,105 SOUTH MAIN STREET FRANKLIN KY 42134,42134 FRANKLIN KY
Settlement,2025-02-17,2.07,717200067881,GREENVILLE,"Traynor, T",VETERAN EXEC. TRANSPORT,VETERAN EXEC. TRANSPORT,VETERAN EXEC. TRANSPORT,,,8600 US 150 GREENVILLE IN 47124,47124 GREENVILLE IN
Settlement,2025-03-24,87.76,717200137882,NASHVILLE,"Duff, T",HOSLER TOW,HOSLER TOW,HOSLER TOW,36.042605646763,-86.581622353384,4317 MYSTIC VALLEY COURT NASHVILLE TN 37013,37013 NASHVILLE TN
Settlement,2025-03-05,77.44,717200121886,GALLATIN,"Duff, T",HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,36.390167810787,-86.44699883869,207 NORTH WATER AVENUE GALLATIN TN 37066,37066 GALLATIN TN
Settlement,2025-02-28,130.01,717200082880,SOMERSET,SkyUnassigned,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,,,145 SOUTH HIGHWAY 27 SOMERSET KY 42501,42501 SOMERSET KY
Settlement,2025-03-16,864.27,717200110889,ALBUQUERQUE,"Bugg, S",LOBOS MOVING,LOBOS MOVING,LOBOS MOVING,,,1115 FIQUEROA NE ALBUQUERQUE NM 87123,87123 ALBUQUERQUE NM
Settlement,2025-03-27,500.0,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-03-19,281.42,717200101888,GLASGOW,"Duff, T",COX HAYWOOD SALES & SVC,COX HAYWOOD SALES & SVC,COX HAYWOOD SALES & SVC,36.945912377545,-86.003085626309,2356 FINNEY ROAD GLASGOW KY 42141,42141 GLASGOW KY
Settlement,2025-04-06,245.33,717200169885,IRVINE,SkyUnassigned,CLEAN CAREFUL MOVING,CLEAN CAREFUL MOVING,CLEAN CAREFUL MOVING,33.669424865352,-117.846997777266,65 EAST PLATINE IRVINE CA 92612,92612 IRVINE CA
Settlement,2025-03-29,1343.78,717200110889,ALBUQUERQUE,"Bugg, S",LOBOS MOVING,LOBOS MOVING,LOBOS MOVING,,,1115 FIQUEROA NE ALBUQUERQUE NM 87123,87123 ALBUQUERQUE NM
Settlement,2025-02-18,594.28,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-06,1298.97,717200040888,FARMERS BRANCH,"Bugg, S",CRETEX CONCRETE INC,CRETEX CONCRETE INC,CRETEX CONCRETE INC,32.911681311501,-96.887987203503,2665 VILLA CREEK DRIVE FARMERS BRANCH TX 75234,75234 FARMERS BRANCH TX
Settlement,2025-04-01,103.25,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-03-29,1365.54,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-02-07,1.11,717200043882,SALVISA,"Bugg, S",FAMILY AFFAIR LLC,FAMILY AFFAIR LLC,FAMILY AFFAIR LLC,,,5509 LOUISVILLE ROAD SALVISA KY 40372,40372 SALVISA KY
Settlement,2025-03-17,822.06,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-04-04,77.44,717200159886,BOWLING GREEN,"Duff, T",PAYNES A1 TOWING,PAYNES A1 TOWING,PAYNES A1 TOWING,37.012684145233,-86.44920774727,550 POWER STREET BOWLING GREEN KY 42101,42101 BOWLING GREEN KY
Settlement,2025-03-25,2080.0,717160012885,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,OLD CITY KITCHENS,35.972275584595,-83.918388047723,218 EAST DEPOT AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-03-21,13.91,717200147881,SULLIVAN,"Ramirez, A",HOOSIER SPORTS CARDS,HOOSIER SPORTS CARDS,HOOSIER SPORTS CARDS,39.095649025987,-87.408302740237,19 N. COURT STREET SULLIVAN IN 47882,47882 SULLIVAN IN
Settlement,2025-03-29,1531.52,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-04-03,8499.63,717200173887,TUTTLE,"Duff, T",GENESIS CONCRETE CO,GENESIS CONCRETE CO,GENESIS CONCRETE CO,35.247346608531,-97.746382462391,2072 FOX LANE TUTTLE OK 73089,73089 TUTTLE OK
Settlement,2025-03-11,22.66,717200037884,LAFAYETTE,"Duff, T",SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,,,2744 HIGHWAY 52 WEST LAFAYETTE TN 37083,37083 LAFAYETTE TN
Settlement,2025-03-08,353.12,717200109881,FLEMING ISLAND,"Ramirez, A",JAX BUDGET MOVERS,JAX BUDGET MOVERS,JAX BUDGET MOVERS,30.11810332368,-81.740948517128,1748 EAGLE WATCH DRIVE FLEMING ISLAND FL 32003,32003 FLEMING ISLAND FL
Settlement,2025-02-21,681.81,717200098886,FRANKLIN,"Duff, T",KNIGHTS AUTOMOTIVE,KNIGHTS AUTOMOTIVE,KNIGHTS AUTOMOTIVE,36.732586544796,-86.576988476676,707 CLAIRE AVENUE FRANKLIN KY 42134,42134 FRANKLIN KY
Settlement,2025-04-07,103.25,717200099884,PERRY,"Traynor, T",AESTHETIC NURSE,AESTHETIC NURSE,AESTHETIC NURSE,39.431203722372,-91.674823945624,109 EAST MAIN STREET PERRY MO 63462,63462 PERRY MO
Settlement,2025-04-05,330.41,717200110889,ALBUQUERQUE,"Bugg, S",LOBOS MOVING,LOBOS MOVING,LOBOS MOVING,,,1115 FIQUEROA NE ALBUQUERQUE NM 87123,87123 ALBUQUERQUE NM
Settlement,2025-03-27,1487.29,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-04-01,149.82,717200141884,BARBOURVILLE,"Bugg, S",HOME RESCUE MECH,HOME RESCUE MECH,HOME RESCUE MECH,36.829843743532,-83.944568715224,918 BULL RUN ROAD BARBOURVILLE KY 40906,40906 BARBOURVILLE KY
Settlement,2025-04-04,133.2,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-03-28,1.07,717200183886,MILFORD,"Black, S",CINCY VINYL WRAPS,CINCY VINYL WRAPS,CINCY VINYL WRAPS,39.176040522361,-84.217135241309,1375 OH-131 MILFORD OH 45150,45150 MILFORD OH
Settlement,2025-04-08,125.0,717200133881,COLUMBIA,"Bugg, S",CRYSTAL CLEAN,CRYSTAL CLEAN,CRYSTAL CLEAN,34.065942272294,-81.190145612042,116 STEPHENSON LANE COLUMBIA SC 29212,29212 COLUMBIA SC
Settlement,2025-03-27,4.28,717200147881,SULLIVAN,"Ramirez, A",HOOSIER SPORTS CARDS,HOOSIER SPORTS CARDS,HOOSIER SPORTS CARDS,39.095649025987,-87.408302740237,19 N. COURT STREET SULLIVAN IN 47882,47882 SULLIVAN IN
Settlement,2025-03-31,410.12,717200110889,ALBUQUERQUE,"Bugg, S",LOBOS MOVING,LOBOS MOVING,LOBOS MOVING,,,1115 FIQUEROA NE ALBUQUERQUE NM 87123,87123 ALBUQUERQUE NM
Settlement,2025-04-02,241.6,717200098886,FRANKLIN,"Duff, T",KNIGHTS AUTOMOTIVE,KNIGHTS AUTOMOTIVE,KNIGHTS AUTOMOTIVE,36.732586544796,-86.576988476676,707 CLAIRE AVENUE FRANKLIN KY 42134,42134 FRANKLIN KY
Settlement,2025-03-25,1095.67,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-04-01,762.89,717200040888,FARMERS BRANCH,"Bugg, S",CRETEX CONCRETE INC,CRETEX CONCRETE INC,CRETEX CONCRETE INC,32.911681311501,-96.887987203503,2665 VILLA CREEK DRIVE FARMERS BRANCH TX 75234,75234 FARMERS BRANCH TX
Settlement,2025-03-26,771.89,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-04-07,61.95,717200121886,GALLATIN,"Duff, T",HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,HIPPIE HOUNDS PET SALON,36.390167810787,-86.44699883869,207 NORTH WATER AVENUE GALLATIN TN 37066,37066 GALLATIN TN
Settlement,2025-03-19,497.33,717200118882,CINCINNATI,"Black, S",ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,39.145058231726,-84.54149785695,3411 SPRING GROVE AVENUE CINCINNATI OH 45225,45225 CINCINNATI OH
Settlement,2025-04-07,309.76,717200078888,SPRINGFIELD,"Traynor, T",ALL AMERICAN READY MIX,ALL AMERICAN READY MIX,ALL AMERICAN READY MIX,39.829427073054,-89.679478601429,2 BUECKER LANE SPRINGFIELD IL 62707,62707 SPRINGFIELD IL
Settlement,2025-03-11,30.65,717200113883,AUBURN,"Duff, T",GENESIS READY MIX,GENESIS READY MIX,GENESIS READY MIX,,,55 CEDAR SPRINGS LANE AUBURN KY 42206,42206 AUBURN KY
Settlement,2025-02-04,258.13,717200037884,LAFAYETTE,"Duff, T",SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,,,2744 HIGHWAY 52 WEST LAFAYETTE TN 37083,37083 LAFAYETTE TN
Settlement,2025-03-01,1342.28,717200082880,SOMERSET,SkyUnassigned,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,,,145 SOUTH HIGHWAY 27 SOMERSET KY 42501,42501 SOMERSET KY
Settlement,2025-02-27,206.5,717200082880,SOMERSET,SkyUnassigned,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,SOMERSET AUTO SALES LLC,,,145 SOUTH HIGHWAY 27 SOMERSET KY 42501,42501 SOMERSET KY
Settlement,2025-03-31,3717.09,717200140886,BOWLING GREEN,"Duff, T",RYAN MOTOR SALES,RYAN MOTOR SALES,RYAN MOTOR SALES,36.974695258276,-86.472859341734,2028 RUSSELLVILLE ROAD BOWLING GREEN KY 42101,42101 BOWLING GREEN KY
Settlement,2025-02-26,180.41,717200040888,FARMERS BRANCH,"Bugg, S",CRETEX CONCRETE INC,CRETEX CONCRETE INC,CRETEX CONCRETE INC,32.911681311501,-96.887987203503,2665 VILLA CREEK DRIVE FARMERS BRANCH TX 75234,75234 FARMERS BRANCH TX
Settlement,2025-04-08,1.0,717200160884,LAKELAND,SkyUnassigned,WESTWORLD TELECOM CORP,WESTWORLD TELECOM CORP,WESTWORLD TELECOM CORP,,,2020 EAST EDGEWOOD DRIVE LAKELAND FL 33803,33803 LAKELAND FL
Settlement,2025-03-17,154.88,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-04-08,2717.23,717200118882,CINCINNATI,"Black, S",ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,ECONOMY SHINGLE SALES,39.145058231726,-84.54149785695,3411 SPRING GROVE AVENUE CINCINNATI OH 45225,45225 CINCINNATI OH
Settlement,2025-03-24,309.76,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-03-28,28737.74,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-03-27,319.05,717200099884,PERRY,"Traynor, T",AESTHETIC NURSE,AESTHETIC NURSE,AESTHETIC NURSE,39.431203722372,-91.674823945624,109 EAST MAIN STREET PERRY MO 63462,63462 PERRY MO
Settlement,2025-03-05,77.44,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-03-21,991.22,717200067881,GREENVILLE,"Traynor, T",VETERAN EXEC. TRANSPORT,VETERAN EXEC. TRANSPORT,VETERAN EXEC. TRANSPORT,,,8600 US 150 GREENVILLE IN 47124,47124 GREENVILLE IN
Settlement,2025-03-10,107.0,717200115888,TERRE HAUTE,"Ramirez, A",HOOSIERS SPORTS CARDS 1,HOOSIERS SPORTS CARDS 1,HOOSIERS SPORTS CARDS 1,39.462988856713,-87.376017841177,2800 POPLAR STREET TERRE HAUTE IN 47803,47803 TERRE HAUTE IN
Settlement,2025-02-28,712.27,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-31,1185.94,717200099884,PERRY,"Traynor, T",AESTHETIC NURSE,AESTHETIC NURSE,AESTHETIC NURSE,39.431203722372,-91.674823945624,109 EAST MAIN STREET PERRY MO 63462,63462 PERRY MO
Settlement,2025-03-26,516.25,717200142882,WEST CHESTER,"Black, S",EXCLUSIVE AUTOMOTIVE,EXCLUSIVE AUTOMOTIVE,EXCLUSIVE AUTOMOTIVE,,,8651 COLUMBUS ROAD WEST CHESTER OH 45069,45069 WEST CHESTER OH
Settlement,2025-04-04,213.73,717200037884,LAFAYETTE,"Duff, T",SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,SHOCKLEYS AUTO BODY,,,2744 HIGHWAY 52 WEST LAFAYETTE TN 37083,37083 LAFAYETTE TN
Settlement,2025-03-28,91068.17,717200153889,SHAWNEE,"Gibson, D",VAN EATON READY MIX,VAN EATON READY MIX,VAN EATON READY MIX,,,8 TIMBER POND SHAWNEE OK 74804,74804 SHAWNEE OK
Settlement,2025-03-22,180.69,717200128881,COLUMBIA,"Duff, T",D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,D D TOWING AND RECOVERY,35.578277235296,-87.046051166449,2643 LEAH DRIVE COLUMBIA TN 38401,38401 COLUMBIA TN
Settlement,2025-03-25,81.57,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-03-10,392.46,717200110889,ALBUQUERQUE,"Bugg, S",LOBOS MOVING,LOBOS MOVING,LOBOS MOVING,,,1115 FIQUEROA NE ALBUQUERQUE NM 87123,87123 ALBUQUERQUE NM
Settlement,2025-03-11,413.01,717200151883,NASHVILLE,"Duff, T",SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,SOUTH NASHVILLE HEATING,,,501 VERITAS STREET NASHVILLE TN 37211,37211 NASHVILLE TN
Settlement,2025-03-16,1958.76,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-24,5977.76,717160012885,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,OLD CITY KITCHENS,35.972275584595,-83.918388047723,218 EAST DEPOT AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-02-10,2.0,717200059888,CLARKSVILLE,"Duff, T",SCREAMING EAGLE,SCREAMING EAGLE,SCREAMING EAGLE,36.574902153839,-87.248882439434,1040 INTERNATIONAL BOULEVARD CLARKSVILLE TN 37040,37040 CLARKSVILLE TN
Settlement,2025-03-12,125.0,717200141884,BARBOURVILLE,"Bugg, S",HOME RESCUE MECH,HOME RESCUE MECH,HOME RESCUE MECH,36.829843743532,-83.944568715224,918 BULL RUN ROAD BARBOURVILLE KY 40906,40906 BARBOURVILLE KY
Settlement,2025-04-01,1717.87,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-04-04,3263.0,717160012885,KNOXVILLE,"Ely, E",KNOX RAIL SALVAGE MAGNOL,KNOX RAIL SALVAGE MAGNOL,OLD CITY KITCHENS,35.972275584595,-83.918388047723,218 EAST DEPOT AVENUE KNOXVILLE TN 37917,37917 KNOXVILLE TN
Settlement,2025-03-01,567.6,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
Settlement,2025-03-22,1148.28,717200096880,NOBLESVILLE,SkyUnassigned,COLT MOVING,COLT MOVING,COLT MOVING,40.035829186909,-86.079404521825,17080 BITTNER WAY NOBLESVILLE IN 46062,46062 NOBLESVILLE IN
